"timestamp","open","high","low","close","volume","Symbol"
"2019-01-02","18.0100","19.0000","17.9800","18.8300","87148693","AMD"
"2018-12-31","18.1500","18.5101","17.8500","18.4600","84732181","AMD"
"2018-12-28","17.5300","18.3100","17.1350","17.8200","109214352","AMD"
"2018-12-27","17.4300","17.7400","16.4400","17.4900","111373008","AMD"
"2018-12-26","16.8800","17.9100","16.0300","17.9000","108811809","AMD"
"2018-12-24","16.5200","17.2199","16.3700","16.6500","62933126","AMD"
"2018-12-21","18.1200","18.3400","16.7600","16.9300","132245996","AMD"
"2018-12-20","18.1100","18.8600","17.3400","17.9400","119394487","AMD"
"2018-12-19","19.4400","19.7200","18.0000","18.1600","120644490","AMD"
"2018-12-18","19.1500","19.8400","18.8800","19.5000","101512938","AMD"
"2018-12-17","20.0100","20.0250","18.6350","18.8300","115437927","AMD"
"2018-12-14","19.5800","20.7000","19.5200","19.9000","84713551","AMD"
"2018-12-13","20.6300","20.8650","19.7600","19.8600","88108070","AMD"
"2018-12-12","20.3200","21.0200","19.7100","20.4800","100340657","AMD"
"2018-12-11","20.7100","21.1400","19.6900","19.9800","88027392","AMD"
"2018-12-10","19.3500","20.1300","19.2700","19.9900","77984520","AMD"
"2018-12-07","21.3000","21.3799","19.1700","19.4600","105764534","AMD"
"2018-12-06","20.2200","21.4100","20.0600","21.3000","103434674","AMD"
"2018-12-04","23.3500","23.4200","21.0700","21.1200","127392924","AMD"
"2018-12-03","22.4800","23.7500","22.3700","23.7100","139605406","AMD"
"2018-11-30","21.3000","21.3600","20.5200","21.3000","82370737","AMD"
"2018-11-29","21.1900","21.6100","20.7300","21.4300","79853746","AMD"
"2018-11-28","21.8200","21.8800","20.1800","21.3400","134425292","AMD"
"2018-11-27","19.7700","21.4500","19.7300","21.0500","119230147","AMD"
"2018-11-26","19.9600","20.1900","19.1101","20.0800","83210988","AMD"
"2018-11-23","18.6100","19.8300","18.5600","19.3800","54611295","AMD"
"2018-11-21","20.0500","20.3100","18.5000","18.7300","81585649","AMD"
"2018-11-20","17.4000","19.5800","17.1800","19.2100","109869425","AMD"
"2018-11-19","20.4000","20.5900","19.0900","19.1100","93578236","AMD"
"2018-11-16","19.8700","20.9700","19.7200","20.6600","112376589","AMD"
"2018-11-15","20.7200","21.7700","20.4200","21.4900","97715488","AMD"
"2018-11-14","20.1800","21.1100","19.7599","20.8100","106344252","AMD"
"2018-11-13","19.2800","20.0200","18.9700","19.6100","76125994","AMD"
"2018-11-12","20.6800","20.8500","18.8000","19.0300","95948176","AMD"
"2018-11-09","20.7700","21.1900","20.1100","21.0300","85900699","AMD"
